StartTime,band0_maxdiv_pp,band1_maxdiv_pp,band2_maxdiv_pp,band3_maxdiv_pp,band5_maxdiv_pp,band10_maxdiv_pp,bandinf_maxdiv_pp,observed_maxdiv_pp
2026-06-12 04:30:00,0.5039180848595587,1.5010430214240589,2.57266006058578,3.3308708734441543,5.2283553556397,10.184996160876997,46.671694529172484,9.971304749926215
2026-06-12 05:00:00,0.4261902787322164,1.3379781937470248,2.5986933725203496,3.3883171684336273,5.381363082228183,10.607655591326704,46.831084925375976,9.862503672704435
2026-06-12 05:30:00,0.7670708657986997,1.2870343750406354,2.62088993102729,3.2779294839392237,5.919315451201888,10.497548296690805,47.14496474833377,9.82260816824237
2026-06-12 06:00:00,1.0466276908031564,1.494109632902113,2.486224274343454,3.921074797040472,5.9893287648708435,10.89348360671767,47.435083988093155,9.670850772095744
2026-06-12 06:30:00,0.7082271188007111,2.0017913192113324,3.318074188764808,3.5338161391712255,5.5143162906561045,10.744225471189207,47.83402223998024,9.372012541258846
2026-06-12 07:00:00,0.46075561016965527,1.7362794413749132,2.9727702338949724,3.7215676724349054,5.734115145073426,10.52154444736011,48.19353363442084,9.009626861078809
2026-06-12 07:30:00,0.5024285985327476,1.8000927948599115,2.723001162613989,3.881000361542919,5.803308437418769,10.62139710389087,48.48957828884921,8.595674335350834
2026-06-12 08:00:00,0.9204584070003519,1.9543572924485275,2.817723252168353,3.8082646771329385,5.771840766001979,10.784183682087619,48.791692121260596,8.185122950509403
2026-06-12 17:30:00,0.6756616092417524,1.8197802859428305,2.453552917098953,3.5715913699161437,5.422017526548014,9.830309337923277,39.22009099226522,6.302331017019516
2026-06-12 18:00:00,0.6044511944942155,1.5562142150187919,2.188945158446691,3.3476045742376432,5.215742664267579,10.180018029323728,39.41965694444197,6.538945334724648
2026-06-12 18:30:00,0.7296080058432186,1.4794225479237713,2.4450372645504204,3.5431292773099683,5.278676946390528,9.76447446370268,39.57872413653285,6.637876748954912
2026-06-12 19:00:00,0.9760909563153508,1.800538272533045,2.4660463630350087,3.558887132797421,5.057179850988954,10.183746055481944,39.65451143561621,6.670718965587207
2026-06-12 19:30:00,0.5814354829633911,1.3274606666095727,2.4409116379737195,3.529275654150642,5.174027635416733,10.357110162292472,39.69452534441133,6.736286158339941
2026-06-12 20:00:00,0.6357978399842645,1.6895055772466194,2.8176945533135656,3.470572944999814,5.520831312179711,10.206871161109536,39.716815864337136,6.794000071067371
2026-06-12 20:30:00,0.7969210752976436,1.265984970226347,2.358813492292966,3.761929609453807,5.129912531817779,10.219048919907332,39.697679866963334,6.689383841667038
2026-06-12 21:00:00,0.44877532642964013,1.681506450434103,2.420156475331989,3.365871422509023,4.846415602655821,9.98813588554562,39.6503573346753,6.669554230324337
2026-06-12 21:30:00,0.635825300223547,1.584054265032178,2.5762404762588953,3.554018874806353,5.240174939008349,10.420517427267365,39.67441964172534,6.730221949303542
2026-06-12 22:00:00,0.5134492274378205,1.4518313739668525,2.391799828493646,3.397188539361373,5.196980251479472,10.056715814139643,39.80008169215205,6.610249326034517
2026-06-12 22:30:00,0.4446865338291056,1.2423312079409943,2.907692468816103,3.548494509061731,5.472184959811383,10.395434252094581,39.88311330125993,6.597513714575692
2026-06-12 23:00:00,0.7066729805204536,1.8307673759021592,2.6236558426081524,3.326466979096887,5.204346529513132,10.159896770966684,39.96720447869653,6.816640763105081
2026-06-12 23:30:00,0.47433129134962504,1.550429377595408,2.3692468043268606,3.387750842330467,5.229040111644709,10.084203829948644,40.068118334895516,7.070348768969772
2026-06-13 00:00:00,0.6324309338166273,1.4534684265738396,2.374971823928856,3.544173592954933,5.458998864751588,10.383198703572932,40.18868714965214,7.312902220807746
2026-06-13 00:30:00,0.40560688780557075,1.2421142840434496,2.879904656763949,3.7021816999380954,5.199215207518745,10.13509797654224,40.3297543258168,7.599691177389046
2026-06-13 01:00:00,0.6510049460435402,1.7995619032200816,2.650170241949701,3.4637603566461115,5.174185992259789,10.500748467058884,40.51478158806615,7.849723042036291
2026-06-13 01:30:00,0.40592342559490346,1.5536136904351654,2.3842091819182674,3.679109587676685,5.492977888150843,10.302749540532776,40.75488936429249,8.103473239160378
2026-06-13 02:00:00,0.8820277881183725,1.373035686047111,2.931275860959709,3.4326757963532377,5.263322283059802,10.066526459684358,40.859041669324306,8.29767916100603
2026-06-13 02:30:00,0.659235882355641,1.4848240387925593,2.7022411062814693,3.612990005808825,5.571951037100958,10.563826097346544,40.97291093176397,8.528052909122005
2026-06-13 03:00:00,0.7612471200564824,1.3688834087768802,2.5115201479739473,3.3522440470882127,5.404123189465077,10.369763808087914,41.10824804329158,8.820012454450177
2026-06-13 03:30:00,0.6181978682839456,1.3449535016033547,2.909026976389051,3.7403120803204737,5.355301040091801,10.24177702391893,41.30672215162162,9.082571303861187
2026-06-13 04:00:00,0.6077488376345086,1.674882936278027,2.735026240673105,3.55095548313491,5.226484314035015,10.433343558837333,41.49778692524449,9.271896355504314
2026-06-13 09:00:00,0.4265675816242348,1.39219119812036,2.418110131034301,3.176618585089011,5.2555233981252805,10.097075728985615,40.76928292771479,8.733379305238898
2026-06-13 16:30:00,0.9496186454114486,1.8778350892921125,2.819650268632834,3.466443331042207,5.581595587207164,10.20623600901443,40.00714753198261,7.688114211372721
